,,date,stake,price,profit,p_bet,bet_side
at opening price|15.0,5828,2020-10-24,2.0,1.9523809523809523,1.9047619047619047,0.5613633542574306,b
at opening price|15.0,5830,2020-10-24,2.0,3.5,-2.0,0.33934960040646855,b
at opening price|15.0,5831,2020-10-24,2.0,3.6,-2.0,0.3156728292424212,a
at opening price|15.0,5832,2020-10-24,2.0,1.625,1.25,0.7491996258231662,a
at opening price|15.0,5833,2020-10-24,2.0,2.25,2.5,0.5012398409002674,a
at opening price|15.0,5835,2020-10-31,2.0,1.4878048780487805,0.975609756097561,0.7104330693638338,a
at opening price|15.0,5836,2020-10-31,2.0,1.5882352941176472,1.1764705882352944,0.6624826772884936,a
at opening price|15.0,5837,2020-10-31,2.0,2.25,2.5,0.491829824839221,b
at opening price|15.0,5838,2020-10-31,2.0,1.3846153846153846,0.7692307692307692,0.8436719790437476,a
at opening price|15.0,5843,2020-10-31,2.0,1.4878048780487805,0.975609756097561,0.7359426642996774,b
at opening price|15.0,5844,2020-10-31,2.0,1.9090909090909092,1.8181818181818183,0.5692197159018588,a
at opening price|15.0,5845,2020-10-31,2.0,1.5555555555555556,1.1111111111111112,0.6892593975291198,a
at opening price|15.0,5847,2020-11-07,2.0,1.5128205128205128,1.0256410256410255,0.7009777707516948,a
at opening price|15.0,5850,2020-11-07,2.0,1.8695652173913042,1.7391304347826084,0.6269031625938263,a
at opening price|15.0,5854,2020-11-07,2.0,1.3846153846153846,-2.0,0.8081127592505374,b
at opening price|15.0,5855,2020-11-07,2.0,1.4545454545454546,-2.0,0.745341321151402,a
at opening price|15.0,5860,2020-11-14,2.0,1.7692307692307692,-2.0,0.63237700686799,a
at opening price|15.0,5863,2020-11-14,2.0,2.35,2.7,0.5632838899341607,b
at opening price|15.0,5868,2020-11-21,2.0,1.434782608695652,-2.0,0.7814249570434979,a
at opening price|15.0,5869,2020-11-21,2.0,1.9090909090909092,-2.0,0.5627522706988948,b
at opening price|15.0,5872,2020-11-21,2.0,1.9090909090909092,1.8181818181818183,0.5582407081662735,b
at opening price|15.0,5873,2020-11-21,2.0,1.5882352941176472,-2.0,0.6724363557395999,b
at opening price|15.0,5874,2020-11-21,2.0,1.6666666666666665,-2.0,0.6240780014626894,a
at opening price|15.0,5877,2020-11-28,2.0,2.4,-2.0,0.49168298101783214,a
at opening price|15.0,5880,2020-11-28,2.0,1.6451612903225805,-2.0,0.6385676127059124,a
at opening price|15.0,5881,2020-11-28,1.3384871321253915,2.7,2.275428124613166,0.38722539351565305,a
at opening price|15.0,5883,2020-11-28,2.0,1.6666666666666665,-2.0,0.6479937761325808,a
at opening price|15.0,5884,2020-11-28,2.0,1.6451612903225805,-2.0,0.7232263630993677,a
at opening price|15.0,5888,2020-12-05,2.0,2.45,-2.0,0.4363309349872898,b
at opening price|15.0,5889,2020-12-05,2.0,1.9523809523809523,-2.0,0.567666577004828,b
at opening price|15.0,5890,2020-12-05,2.0,1.3278688524590163,0.6557377049180326,0.8398312995322476,b
at opening price|15.0,5892,2020-12-05,2.0,2.15,2.3,0.5382173682384693,a
at opening price|15.0,5893,2020-12-05,2.0,1.7407407407407407,1.4814814814814814,0.6673161747287935,b
at opening price|15.0,5894,2020-12-05,2.0,2.4,-2.0,0.44682518791730125,a
at opening price|15.0,5895,2020-12-12,2.0,1.3333333333333333,0.6666666666666665,0.8239237380878772,a
at opening price|15.0,5897,2020-12-12,2.0,1.7142857142857144,-2.0,0.6249887477450184,b
at opening price|15.0,5898,2020-12-12,2.0,1.9523809523809523,-2.0,0.5540599676910358,a
at opening price|15.0,5899,2020-12-12,2.0,1.9090909090909092,1.8181818181818183,0.5532637628680701,a
at opening price|15.0,5900,2020-12-12,2.0,1.3703703703703702,0.7407407407407405,0.7611498726559958,b
at opening price|15.0,5906,2020-12-19,2.0,2.35,-2.0,0.46197835711122515,b
at opening price|15.0,5909,2020-12-19,1.4800455896964326,2.5,2.220068384544649,0.41776054707635724,a
at opening price|15.0,5912,2020-12-19,2.0,2.15,-2.0,0.5219456591299625,b
at opening price|15.0,5913,2020-12-19,2.0,2.5,3.0,0.4584004213317361,b
at opening price|15.0,5914,2020-12-19,2.0,2.5,-2.0,0.426941152689563,b
at opening price|15.0,5917,2021-01-16,1.329915466857829,3.25,-1.329915466857829,0.32610652184880073,a
at opening price|15.0,5919,2021-01-16,2.0,1.4761904761904763,0.9523809523809526,0.7652843611955993,b
at opening price|15.0,5921,2021-01-16,1.579041674840779,3.05,3.2370354334235967,0.3490953143175318,b
at opening price|15.0,5922,2021-01-16,2.0,1.6666666666666665,-2.0,0.6511961583908974,b
at opening price|15.0,5926,2021-01-16,2.0,1.7407407407407407,1.4814814814814814,0.6161134205577743,a
at opening price|15.0,5928,2021-01-20,0.819422929840758,5.5,-0.819422929840758,0.19522692067012148,b
at opening price|15.0,5929,2021-01-20,2.0,3.5,-2.0,0.39985952939738345,b
at opening price|15.0,5932,2021-01-20,2.0,1.3773584905660377,0.7547169811320753,0.8365254249120165,a
at opening price|15.0,5933,2021-01-20,2.0,1.3508771929824561,0.7017543859649122,0.8315802854811023,a
at opening price|15.0,5937,2021-01-20,2.0,1.4444444444444444,0.8888888888888888,0.7347554530231102,b
at opening price|15.0,5938,2021-01-20,2.0,2.3,-2.0,0.481026090871458,b
at opening price|15.0,5941,2021-01-23,2.0,1.8695652173913042,-2.0,0.559709020123192,b
at opening price|15.0,5942,2021-01-23,2.0,1.25,0.5,0.8344933025902308,b
at opening price|15.0,5943,2021-01-23,2.0,1.3333333333333333,-2.0,0.7946506395886219,a
at opening price|15.0,5944,2021-01-23,2.0,1.7142857142857144,1.4285714285714288,0.6297379383729803,a
at opening price|15.0,5945,2021-01-23,2.0,2.0,-2.0,0.5970840791081498,b
at opening price|15.0,5947,2021-01-23,2.0,1.3703703703703702,-2.0,0.7691366528277159,b
at opening price|15.0,5948,2021-01-23,2.0,2.55,3.0999999999999996,0.5037691683935925,b
at opening price|15.0,5949,2021-01-23,2.0,1.7142857142857144,1.4285714285714288,0.6073162195862699,b
at opening price|15.0,5950,2021-01-23,2.0,1.625,-2.0,0.645730626745784,a
at opening price|15.0,5951,2021-01-23,2.0,2.5,3.0,0.4440695403303618,a
at opening price|15.0,5953,2021-02-06,2.0,1.2439024390243902,0.4878048780487805,0.8410114655578267,a
at opening price|15.0,5954,2021-02-06,2.0,1.6666666666666665,-2.0,0.727643838997823,b
at opening price|15.0,5955,2021-02-06,1.3198634308263735,4.0,3.9595902924791204,0.2697979514623956,b
at opening price|15.0,5956,2021-02-06,2.0,2.75,-2.0,0.38946750457631407,b
at opening price|15.0,5957,2021-02-06,2.0,1.3508771929824561,0.7017543859649122,0.7937111382799835,a
at opening price|15.0,5958,2021-02-06,0.9772631246819186,3.05,2.003389405597933,0.3410058321678553,b
at opening price|15.0,5959,2021-02-06,2.0,2.05,2.0999999999999996,0.5243189765095908,b
at opening price|15.0,5963,2021-02-06,2.0,2.05,2.0999999999999996,0.606402889022942,b
at opening price|15.0,5964,2021-02-13,2.0,1.6896551724137931,1.3793103448275863,0.6468069538956884,a
at opening price|15.0,5965,2021-02-13,2.0,1.526315789473684,1.0526315789473681,0.7247053391613324,b
at opening price|15.0,5966,2021-02-13,2.0,2.05,2.0999999999999996,0.5768475652918559,a
at opening price|15.0,5970,2021-02-13,2.0,1.3333333333333333,0.6666666666666665,0.8129840344381781,a
at opening price|15.0,5971,2021-02-13,2.0,2.65,-2.0,0.4089688683380236,b
at opening price|15.0,5973,2021-02-13,2.0,1.4444444444444444,0.8888888888888888,0.7543718299116653,a
at opening price|15.0,5974,2021-02-20,2.0,1.4444444444444444,0.8888888888888888,0.7366033521012305,a
at opening price|15.0,5978,2021-02-20,2.0,2.3,2.5999999999999996,0.4953599636363143,b
at opening price|15.0,5981,2021-02-20,2.0,1.9523809523809523,-2.0,0.5799695857559124,b
at opening price|15.0,5982,2021-02-20,2.0,1.7142857142857144,1.4285714285714288,0.6219229676433338,b
at opening price|15.0,5984,2021-02-20,2.0,3.35,4.7,0.3521788029414351,b
at opening price|15.0,5985,2021-02-20,2.0,1.3333333333333333,-2.0,0.875468076654407,a
at opening price|15.0,5986,2021-02-27,2.0,2.8,-2.0,0.41737523210465943,b
at opening price|15.0,5987,2021-02-27,2.0,1.7142857142857144,1.4285714285714288,0.6209219000475112,b
at opening price|15.0,5988,2021-02-27,2.0,1.4166666666666667,-2.0,0.7473179909477269,b
at opening price|15.0,5992,2021-02-27,2.0,2.25,-2.0,0.5645326259036705,a
at opening price|15.0,5996,2021-03-06,2.0,2.05,2.0999999999999996,0.5500194978812418,a
at opening price|15.0,5999,2021-03-06,2.0,2.44,2.88,0.4652207573510674,a
at opening price|15.0,6001,2021-03-06,1.5318978188779984,2.75,-1.5318978188779984,0.38313324496753814,a
at opening price|15.0,6002,2021-03-06,2.0,2.3,2.5999999999999996,0.49599812633395923,b
at opening price|15.0,6003,2021-03-06,2.0,2.65,3.3,0.41465122918522723,b
at opening price|15.0,6007,2021-03-06,1.9995156800544933,2.25,2.4993946000681166,0.4666612853339388,b
at opening price|15.0,6009,2021-03-06,2.0,1.4,-2.0,0.8150004433440317,b
at opening price|15.0,6014,2021-03-13,1.3255867324521184,3.6,-1.3255867324521184,0.29692514169097506,b
at opening price|15.0,6015,2021-03-13,2.0,1.4444444444444444,0.8888888888888888,0.7842076232396116,a
at opening price|15.0,6018,2021-03-13,2.0,1.8695652173913042,-2.0,0.562092927290906,a
at opening price|15.0,6019,2021-03-13,2.0,1.3448275862068966,-2.0,0.7856316672893626,a
at opening price|15.0,6022,2021-03-13,0.9289867338061525,3.2,0.0,0.3252735675898346,b
at opening price|15.0,6024,2021-03-20,2.0,1.2,0.3999999999999999,0.8955042889201908,a
at opening price|15.0,6025,2021-03-20,2.0,2.3,2.5999999999999996,0.5213914903570007,a
at opening price|15.0,6026,2021-03-20,2.0,1.5405405405405406,1.0810810810810811,0.7036549975966706,b
at opening price|15.0,6027,2021-03-20,2.0,1.4444444444444444,0.8888888888888888,0.7395703515812473,b
at opening price|15.0,6028,2021-03-20,2.0,1.2597402597402598,0.5194805194805197,0.8298149688311819,a
at opening price|15.0,6031,2021-03-20,2.0,1.7692307692307692,1.5384615384615383,0.6244618894554146,b
at opening price|15.0,6033,2021-03-27,2.0,2.35,2.7,0.4877419311631072,a
at opening price|15.0,6034,2021-03-27,2.0,2.55,-2.0,0.4226986415901686,a
at opening price|15.0,6035,2021-03-27,2.0,1.6451612903225805,1.290322580645161,0.6741346065977696,b
at opening price|15.0,6039,2021-03-27,2.0,2.5,-2.0,0.4243178552297023,a
at opening price|15.0,6040,2021-03-27,2.0,1.4,0.7999999999999998,0.7855795738127083,a
at opening price|15.0,6041,2021-03-27,1.0160985025840874,3.05,-1.0160985025840874,0.34152788151014674,a
at opening price|15.0,6042,2021-03-27,2.0,2.9,-2.0,0.4163071292029275,a
at opening price|15.0,6043,2021-04-10,2.0,1.4166666666666667,0.8333333333333335,0.7466141524413732,a
at opening price|15.0,6045,2021-04-10,2.0,2.15,-2.0,0.5039198443666213,b
at opening price|15.0,6046,2021-04-10,2.0,1.6666666666666665,1.333333333333333,0.6549126806909359,b
at opening price|15.0,6047,2021-04-10,2.0,3.05,4.1,0.3761310829132244,b
at opening price|15.0,6048,2021-04-10,2.0,2.0,2.0,0.5510762485791285,a
at opening price|15.0,6049,2021-04-10,2.0,1.526315789473684,1.0526315789473681,0.7557893179530727,b
at opening price|15.0,6050,2021-04-10,2.0,1.7407407407407407,1.4814814814814814,0.6510008360572688,b
at opening price|15.0,6052,2021-04-10,2.0,2.3,2.5999999999999996,0.4680869735951685,b
at opening price|15.0,6056,2021-04-17,2.0,1.4878048780487805,0.975609756097561,0.7572416676147693,a
at opening price|15.0,6057,2021-04-17,2.0,1.5714285714285714,1.1428571428571428,0.6797481211313564,a
at opening price|15.0,6061,2021-04-17,2.0,1.5714285714285714,1.1428571428571428,0.708876891024139,a
at opening price|15.0,6064,2021-04-17,2.0,2.1,-2.0,0.5761574490380863,b
at opening price|15.0,6066,2021-04-24,2.0,2.3,-2.0,0.47312432373618846,a
at opening price|15.0,6074,2021-04-24,2.0,1.6451612903225805,-2.0,0.6608372492858868,b
at opening price|15.0,6075,2021-04-24,2.0,2.15,-2.0,0.6268534014746874,b
at opening price|15.0,6076,2021-04-24,2.0,3.75,-2.0,0.3120665155307497,b
at opening price|15.0,6078,2021-04-24,2.0,1.3333333333333333,0.6666666666666665,0.8365659773046109,a
at opening price|15.0,6083,2021-05-01,2.0,2.9,3.8,0.39959380200283545,b
at opening price|15.0,6085,2021-05-01,2.0,1.7142857142857144,1.4285714285714288,0.6725901880730231,a
at opening price|15.0,6086,2021-05-01,2.0,1.5,1.0,0.7268784691827618,a
at opening price|15.0,6087,2021-05-01,2.0,1.7142857142857144,-2.0,0.6370035720279742,a
at opening price|15.0,6089,2021-05-01,2.0,2.1,-2.0,0.5174875161210765,a
at opening price|15.0,6093,2021-05-08,2.0,1.5,-2.0,0.7174488291921028,b
at opening price|15.0,6095,2021-05-08,2.0,1.5555555555555556,1.1111111111111112,0.6695520657556302,b
at opening price|15.0,6096,2021-05-08,2.0,3.1,4.2,0.36110319547580866,a
at opening price|15.0,6097,2021-05-08,2.0,1.6666666666666665,-2.0,0.6298907479715186,a
at opening price|15.0,6101,2021-05-15,2.0,1.3333333333333333,-2.0,0.7995876853317578,a
at opening price|15.0,6102,2021-05-15,2.0,2.2,2.4000000000000004,0.5981518540617223,a
at opening price|15.0,6103,2021-05-15,2.0,1.8333333333333335,1.666666666666667,0.5749746150034905,a
at opening price|15.0,6108,2021-05-15,2.0,1.8,0.0,0.580604830203321,a
at opening price|15.0,6109,2021-05-15,2.0,2.05,2.0999999999999996,0.6239431035100955,b
at opening price|15.0,6110,2021-05-15,2.0,1.5617977528089888,1.1235955056179776,0.6914553706385894,a
at opening price|15.0,6111,2021-05-22,2.0,1.2,0.3999999999999999,0.8769009339096525,b
at opening price|15.0,6117,2021-05-22,2.0,1.8695652173913042,1.7391304347826084,0.5813538950795113,a
at opening price|15.0,6121,2021-05-22,2.0,2.55,3.0999999999999996,0.44649252596944033,b
at opening price|15.0,6124,2021-06-05,2.0,1.9523809523809523,-2.0,0.558959595407565,b
at opening price|15.0,6126,2021-06-05,2.0,1.4,0.0,0.7711986016581858,b
at opening price|15.0,6127,2021-06-05,1.8371215932304668,3.25,4.13352358476855,0.333129375906268,b
at opening price|15.0,6129,2021-06-05,2.0,1.5555555555555556,-2.0,0.6728824918825663,a
at opening price|15.0,6130,2021-06-05,2.0,1.7142857142857144,1.4285714285714288,0.638173535601788,a
at opening price|15.0,6132,2021-06-05,2.0,2.2,-2.0,0.5349603556825787,b
at opening price|15.0,6133,2021-06-05,2.0,2.3,2.5999999999999996,0.5480244357093547,a
at opening price|15.0,6134,2021-06-05,2.0,1.6666666666666665,1.333333333333333,0.6529073397059371,b
at opening price|15.0,6135,2021-06-05,2.0,2.2,2.4000000000000004,0.5415147451046242,a
at opening price|15.0,6136,2021-06-12,2.0,2.7,-2.0,0.4065070352244433,b
at opening price|15.0,6137,2021-06-12,2.0,2.0,2.0,0.5391221401495987,a
at opening price|15.0,6138,2021-06-12,2.0,2.55,-2.0,0.5350285336524983,a
at opening price|15.0,6147,2021-06-12,2.0,1.3636363636363638,0.7272727272727275,0.7788568722948093,a
at opening price|15.0,6150,2021-06-19,2.0,2.5,3.0,0.47319219616807645,a
at opening price|15.0,6153,2021-06-19,2.0,1.6666666666666665,1.333333333333333,0.6339280436944112,a
at opening price|15.0,6157,2021-06-19,2.0,2.45,2.9000000000000004,0.4327717225359845,b
at opening price|15.0,6160,2021-06-19,2.0,1.4,0.7999999999999998,0.7928749746076674,b
at opening price|15.0,6161,2021-06-19,2.0,1.9090909090909092,-2.0,0.5902468156141691,b
at opening price|15.0,6165,2021-06-26,2.0,1.5181347150259068,1.0362694300518136,0.7297047187028699,a
at opening price|15.0,6167,2021-06-26,2.0,1.6666666666666665,1.333333333333333,0.652823832668428,a
at opening price|15.0,6173,2021-06-26,2.0,1.8695652173913042,1.7391304347826084,0.6030349234471242,a
at opening price|15.0,6176,2021-07-10,2.0,2.65,-2.0,0.46040774863668643,a
at opening price|15.0,6178,2021-07-10,2.0,1.7692307692307692,-2.0,0.5902044984629158,a
at opening price|15.0,6182,2021-07-10,2.0,1.2,0.3999999999999999,0.9076152399231339,a
at opening price|15.0,6183,2021-07-10,2.0,2.05,-2.0,0.5296536481305265,b
at opening price|15.0,6184,2021-07-10,2.0,2.45,-2.0,0.48697362354454377,b
at opening price|15.0,6186,2021-07-10,2.0,2.2,2.4000000000000004,0.586266965617859,a
at opening price|15.0,6191,2021-07-17,2.0,1.4444444444444444,0.8888888888888888,0.7771912975464393,a
at opening price|15.0,6194,2021-07-17,2.0,1.5882352941176472,1.1764705882352944,0.7863022875322156,b
at opening price|15.0,6195,2021-07-17,2.0,2.15,2.3,0.5077730953434859,b
at opening price|15.0,6199,2021-07-24,2.0,1.5555555555555556,1.1111111111111112,0.6871812891182172,a
at opening price|15.0,6200,2021-07-24,2.0,2.3,2.5999999999999996,0.47863025013811217,a
at opening price|15.0,6201,2021-07-24,2.0,1.8695652173913042,-2.0,0.5972960510811791,b
at opening price|15.0,6205,2021-07-24,1.864727075694107,2.3,-1.864727075694107,0.45586213216002036,b
at opening price|15.0,6206,2021-07-24,2.0,1.6666666666666665,-2.0,0.6662064892440228,a
at opening price|15.0,6208,2021-07-31,2.0,1.5405405405405406,-2.0,0.7634895459677893,b
at opening price|15.0,6210,2021-07-31,2.0,1.7142857142857144,-2.0,0.6204400785852133,b
at opening price|15.0,6212,2021-07-31,2.0,1.5714285714285714,-2.0,0.7261754921278216,b
at opening price|15.0,6213,2021-07-31,2.0,1.5,-2.0,0.7400160888639037,a
at opening price|15.0,6215,2021-07-31,2.0,2.1,-2.0,0.5624895552685023,a
at opening price|15.0,6217,2021-07-31,2.0,1.5555555555555556,1.1111111111111112,0.7358633074474226,b
at opening price|15.0,6218,2021-08-07,2.0,1.6666666666666665,1.333333333333333,0.6668389388008884,a
at opening price|15.0,6219,2021-08-07,2.0,1.9090909090909092,1.8181818181818183,0.5702295272935061,b
at opening price|15.0,6220,2021-08-07,2.0,1.5,1.0,0.7734097334447197,a
at opening price|15.0,6223,2021-08-07,2.0,1.7142857142857144,1.4285714285714288,0.6727327208165134,a
at opening price|15.0,6224,2021-08-07,2.0,2.55,-2.0,0.4666717521727365,b
at opening price|15.0,6226,2021-08-07,2.0,2.05,-2.0,0.5895760430854204,b
at opening price|15.0,6228,2021-08-07,2.0,2.4,-2.0,0.5205413937539056,a
at opening price|15.0,6229,2021-08-07,2.0,2.15,-2.0,0.5626522113454402,b
at opening price|15.0,6230,2021-08-07,2.0,1.3076923076923077,0.6153846153846154,0.814822074497099,b
at opening price|15.0,6232,2021-08-21,2.0,2.4,-2.0,0.44131304369654345,a
at opening price|15.0,6236,2021-08-21,2.0,2.1,2.2,0.5244076206955443,a
at opening price|15.0,6240,2021-08-21,2.0,1.6451612903225805,-2.0,0.7192967043206036,b
at opening price|15.0,6243,2021-08-28,2.0,1.4444444444444444,0.8888888888888888,0.7668215834297883,a
at opening price|15.0,6248,2021-08-28,2.0,1.6451612903225805,-2.0,0.6645287508850614,a
at opening price|15.0,6250,2021-08-28,2.0,1.5714285714285714,1.1428571428571428,0.7452593053873856,a
at opening price|15.0,6255,2021-09-04,2.0,1.8,1.6,0.6787990986583465,b
at opening price|15.0,6256,2021-09-04,2.0,1.5882352941176472,-2.0,0.7166437178657361,b
at opening price|15.0,6257,2021-09-04,2.0,1.3508771929824561,0.7017543859649122,0.840045385530545,a
at opening price|15.0,6258,2021-09-04,2.0,2.65,3.3,0.4776118022227342,a
at opening price|15.0,6259,2021-09-04,1.8453262246194622,2.54,-1.8453262246194622,0.4160771841410549,b
at opening price|15.0,6260,2021-09-04,2.0,2.3,-2.0,0.47199171673218476,a
at opening price|15.0,6262,2021-09-04,0.8576140946505856,3.4,-0.8576140946505856,0.306225140159773,b
at opening price|15.0,6263,2021-09-04,2.0,2.15,2.3,0.53628118030002,a
at opening price|15.0,6266,2021-09-18,2.0,2.3,2.5999999999999996,0.47531129480201495,b
at opening price|15.0,6267,2021-09-18,2.0,1.5555555555555556,1.1111111111111112,0.6888341034262774,a
at opening price|15.0,6268,2021-09-18,2.0,1.1666666666666667,0.3333333333333335,0.9037260799558013,a
at opening price|15.0,6271,2021-09-18,2.0,1.9090909090909092,1.8181818181818183,0.6038673989033102,b
